fecha,usdmxn_fix,returns_usd_mxn,returns,sma_5,volatility_5,rsi_5,momentum_5,sma_10,volatility_10,rsi_10,momentum_10,sma_20,volatility_20,rsi_20,momentum_20,mean_5,std_5,skew_5,kurt_5,mean_10,std_10,skew_10,kurt_10,mean_20,std_20,skew_20,kurt_20
2024-10-14,19.342,-0.0029065360688982,-0.002906536068898276,19.404459999999997,0.06963054661353185,50.46811000585132,1.0001654704531822,19.407410000000002,0.11290702772725668,34.87771112136585,0.9833398577507537,19.409969999999998,0.11381838820301497,43.87810809469447,0.987406004482176,3.3091352891322174e-05,0.004386312142687999,-0.39167619923446845,-1.6507687008951493,-0.0016800483337626373,0.0071124742056617955,-0.7421612973482389,-0.6788869504213787,-0.0006336986035888456,0.0071698845193187,-0.9517160045101158,0.8617241024589737
2024-10-15,19.62,0.0142705568424456,0.014270556842445622,19.457819999999998,0.12361920142698848,72.0350181698051,1.0137858338672674,19.405009999999997,0.1385223208355613,49.10166192543804,0.9987782529016495,19.428555,0.10697538275383786,59.518565941101215,1.019310796278113,0.002738334731461592,0.007787277720195535,0.6518009903389596,0.17721581434465014,-0.00012224940397811724,0.00872608599910467,-0.23097327999349418,-0.4056852697314862,0.0009563354495721107,0.006738815694585783,-0.3936735448398769,0.9700055281225938
2024-10-16,19.8925,0.0137933221323357,0.01379332213233577,19.55282,0.14689149400011417,79.19124877089475,1.024462469421913,19.45541,0.13370369683589894,68.62803075103488,1.0259947907264615,19.45983,0.11627687461153388,64.17531614014419,1.0324648362485078,0.004833610991577484,0.009253294353215202,-0.057458493028757364,-2.7502470767082294,0.002566266947103087,0.008422541218994337,-0.36553554857033715,0.10180170000974544,0.0015974494185464789,0.0073247546059513995,-0.2843106063195103,0.4325052850488147
2024-10-17,19.9313,0.0019485841269243,0.0019485841269243052,19.63682,0.14831605104452283,77.68257316108628,1.021525987504677,19.501759999999997,0.13345529865604508,67.65983387944834,1.0238085453929051,19.491229999999998,0.11627926702246388,64.21586381745752,1.0325332974154677,0.004259515097029524,0.009343033011975452,0.23962869183772842,-2.8743550259555057,0.0023529541746993648,0.008406893604470184,-0.27327556077969645,0.08356081222484539,0.001600764732292734,0.007324905313674129,-0.2857987490291003,0.4328161220315634
2024-10-18,19.8325,-0.0049693542024561,-0.004969354202456128,19.723660000000002,0.14480613697143818,79.16442772702842,1.0223834047313425,19.56374,0.11116536473115236,76.80795847750859,1.0322599114127633,19.51899,0.11819213768271745,62.16690042075739,1.0288007137929067,0.004427314566070259,0.009121929208151934,0.29419442550241426,-2.97934232933018,0.0031750487494094136,0.007002759749581423,0.4446592260016219,-0.6797675259252257,0.0014196884156061444,0.007445404838847054,-0.22761254145655854,0.19165425428756558
2024-10-21,20.0075,0.0087851970650433,0.008785197065043375,19.85676,0.13059250994918575,88.55289074267174,1.0344069899700135,19.630609999999997,0.11361122283942884,77.74919080421611,1.0345781537634187,19.55074,0.12048217415389685,63.44541373761336,1.0327784230223256,0.006765661192858589,0.008226554866982708,-0.7108257684010905,-1.141264302822858,0.0033993762728749552,0.0071568343280731,0.35140972404807624,-0.9939674016301377,0.0016126334301548076,0.00758966357684726,-0.2519562995071792,0.003095711897796475
2024-10-22,19.8985,-0.0054628512540197,-0.005462851254019734,19.91246,0.13423968536740663,70.06195072756063,1.0141946992864423,19.68514,0.12166077502538611,70.98114659484403,1.0281762189198684,19.574914999999997,0.1230310717275844,59.95716462786772,1.0249034251867113,0.0028189795735655172,0.00845630532280272,0.3396672771932727,-2.0950207903055578,0.002778657152513555,0.007663908453060702,0.3816495700089219,-1.291280932763885,0.0012299194410706987,0.007750229031546145,-0.11639579489875912,-0.2797705177730698
2024-10-23,19.9338,0.0017724313806275,0.0017724313806275044,19.92072,0.09317237563908429,54.519588531407585,1.0020761593565415,19.73677,0.12171647998896198,70.31877213695391,1.026589416763229,19.603794999999998,0.12200077157414811,62.01131259357845,1.029840567880059,0.00041480142322386444,0.005869307976240709,0.48105185774601156,-0.6776212686530295,0.0026242062074006743,0.007667417535927694,0.45631445521653774,-1.2438024604077194,0.0014702000897305729,0.007685326222457,-0.21361958522509927,-0.1501514534479678
2024-10-24,19.8385,-0.0047922892258448,-0.004792289225844852,19.902160000000002,0.09832862047777415,40.96221269964949,0.995344006662887,19.76949,0.12633874689584662,62.86163522012574,1.0167697693131672,19.61637,0.11743391203146805,55.54233328925911,1.0128401490784704,-0.0009333732473299671,0.0061941208701010355,1.2651638741451503,0.3918737020492505,0.0016630709248497786,0.007958592981855802,0.7480521830779059,-1.1137242809895416,0.0006379206643610512,0.0073976411123976285,-0.06001446036868466,0.027504348797399016
2024-10-25,19.9303,0.004616692635981,0.004616692635981091,19.92172,0.09708276010836507,59.65639810426522,1.0049312996344384,19.82269,0.11974313761698097,71.266389510713,1.02742508364135,19.631435,0.11818046582127628,56.497175141242884,1.0153497376330938,0.0009838361203574767,0.0061156390437732385,0.11403600840742587,-1.9959081472905698,0.002705575343213868,0.00754310865097893,0.49996215380167497,-1.2073368175539894,0.0007616561120048421,0.00744466958068728,-0.10584696355525575,-0.0495790493110642
